order_id,product_id,customer_id,order_history,delivery_preference,locations,returns/refunds
ORD005722,PROD7459,CUST85597,2,Express,Rural,No
ORD005588,PROD5011,CUST43125,8,Express,Rural,Yes
ORD010578,PROD8056,CUST94533,39,Same-Day,Suburban,No
ORD006332,PROD4346,CUST13973,28,Express,Rural,No
ORD014386,PROD8132,CUST42276,9,Express,Urban,No
ORD013902,PROD6421,CUST59777,30,Same-Day,Rural,No
ORD004334,PROD2925,CUST94346,49,Same-Day,Suburban,No
ORD012379,PROD7313,CUST31196,28,Express,Suburban,No
ORD006916,PROD5201,CUST69802,45,Standard,Suburban,No
ORD013200,PROD4728,CUST55985,10,Express,Urban,No
ORD007955,PROD7420,CUST19591,43,Standard,Urban,No
ORD001175,PROD7992,CUST19746,20,Same-Day,Suburban,Yes
ORD014084,PROD6272,CUST36823,16,Same-Day,Suburban,No
ORD005909,PROD4163,CUST66609,13,Standard,Suburban,No
ORD013806,PROD3979,CUST78904,11,Standard,Urban,No
ORD011375,PROD1109,CUST34076,30,Express,Urban,No
ORD008635,PROD3878,CUST16051,4,Express,Suburban,No
ORD007289,PROD4673,CUST18819,38,Express,Urban,No
ORD012218,PROD5668,CUST21057,20,Same-Day,Urban,No
ORD003716,PROD1044,CUST44718,12,Express,Rural,No
ORD007946,PROD1712,CUST84917,20,Express,Rural,No
ORD012027,PROD3525,CUST41232,26,Same-Day,Rural,No
ORD003158,PROD8728,CUST81788,33,Same-Day,Urban,No
ORD005966,PROD3438,CUST40344,21,Express,Urban,No
ORD005988,PROD6880,CUST10181,19,Express,Urban,No
ORD012947,PROD5106,CUST93388,44,Express,Urban,No
ORD007796,PROD7308,CUST99091,15,Same-Day,Rural,No
ORD001820,PROD9108,CUST75453,43,Same-Day,Urban,No
ORD007733,PROD8796,CUST53967,9,Standard,Suburban,No
ORD009974,PROD5250,CUST15236,15,Same-Day,Suburban,Yes
ORD005032,PROD6319,CUST29611,10,Standard,Suburban,No
ORD000226,PROD4872,CUST64499,27,Standard,Rural,No
ORD000053,PROD4814,CUST36978,45,Express,Suburban,No
ORD007708,PROD8371,CUST18338,25,Same-Day,Suburban,No
ORD004309,PROD3338,CUST22867,20,Same-Day,Rural,No
ORD004258,PROD8898,CUST51184,11,Express,Urban,No
ORD007003,PROD4872,CUST41914,3,Same-Day,Suburban,No
ORD000504,PROD3267,CUST56398,42,Express,Urban,No
ORD004509,PROD5408,CUST29851,16,Express,Suburban,No
ORD010482,PROD2819,CUST20309,17,Standard,Rural,No
ORD006682,PROD7304,CUST63349,15,Express,Urban,No
ORD001096,PROD3063,CUST34363,27,Express,Suburban,Yes
ORD005099,PROD7776,CUST75932,28,Express,Suburban,No
ORD013675,PROD3365,CUST25870,9,Express,Rural,No
ORD012329,PROD4094,CUST80486,38,Standard,Urban,No
ORD010487,PROD5361,CUST43020,33,Same-Day,Suburban,No
ORD005748,PROD2387,CUST56829,22,Express,Rural,No
ORD010803,PROD1149,CUST11108,38,Express,Rural,No
ORD014404,PROD7668,CUST58345,45,Same-Day,Suburban,No
ORD011378,PROD7054,CUST51088,49,Same-Day,Rural,No
ORD005185,PROD6681,CUST93174,20,Same-Day,Urban,No
ORD006865,PROD2552,CUST45916,18,Same-Day,Suburban,No
ORD014174,PROD6306,CUST61485,2,Standard,Urban,No
ORD005137,PROD9573,CUST25622,31,Same-Day,Urban,No
ORD006650,PROD1070,CUST11994,13,Standard,Urban,No
ORD007941,PROD9491,CUST55457,3,Standard,Rural,No
ORD001932,PROD4396,CUST51102,40,Standard,Suburban,No
ORD011049,PROD9535,CUST62177,21,Same-Day,Suburban,No
ORD008082,PROD4594,CUST15148,37,Standard,Rural,No
ORD013493,PROD1773,CUST84188,3,Same-Day,Rural,Yes
ORD014512,PROD7287,CUST22331,43,Express,Suburban,No
ORD012336,PROD1374,CUST92250,18,Standard,Suburban,No
ORD001480,PROD8167,CUST49708,23,Express,Suburban,No
ORD014335,PROD7840,CUST72038,10,Express,Urban,No
ORD000494,PROD5499,CUST55459,45,Standard,Rural,No
ORD011883,PROD2444,CUST76392,27,Express,Urban,No
ORD014642,PROD9359,CUST47155,25,Express,Suburban,No
ORD004015,PROD6424,CUST62753,8,Standard,Rural,Yes
ORD013090,PROD6365,CUST66267,4,Same-Day,Rural,No
ORD008902,PROD4586,CUST10688,31,Express,Urban,No
ORD001825,PROD2761,CUST70184,46,Same-Day,Urban,No
ORD008187,PROD8406,CUST89756,29,Express,Suburban,Yes
ORD005312,PROD5823,CUST37974,3,Same-Day,Suburban,No
ORD013574,PROD7470,CUST82994,47,Standard,Rural,No
ORD008402,PROD9264,CUST58995,36,Express,Rural,No
ORD002166,PROD8191,CUST29106,27,Standard,Suburban,No
ORD012894,PROD1423,CUST51823,8,Standard,Suburban,No
ORD000380,PROD5573,CUST88046,6,Express,Rural,No
ORD008525,PROD2552,CUST64135,2,Express,Urban,No
ORD012382,PROD5260,CUST78172,1,Same-Day,Suburban,No
ORD001231,PROD7878,CUST45349,48,Standard,Rural,No
ORD014755,PROD9892,CUST40221,13,Same-Day,Rural,No
ORD000575,PROD5051,CUST25960,2,Standard,Suburban,No
ORD013477,PROD7370,CUST64553,14,Same-Day,Urban,No
ORD002613,PROD7431,CUST52302,48,Same-Day,Rural,No
ORD013135,PROD6843,CUST89085,45,Same-Day,Urban,No
ORD004769,PROD8418,CUST13408,5,Standard,Urban,No
ORD013960,PROD5611,CUST40852,18,Standard,Rural,No
ORD011128,PROD6259,CUST50360,37,Express,Urban,No
ORD000109,PROD8668,CUST16614,16,Same-Day,Rural,No
ORD007074,PROD4248,CUST78620,31,Standard,Rural,No
ORD002754,PROD6289,CUST12944,19,Express,Rural,No
ORD005278,PROD6323,CUST91213,10,Standard,Rural,No
ORD002677,PROD5389,CUST56908,35,Same-Day,Rural,Yes
ORD004061,PROD2181,CUST61862,16,Standard,Rural,No
ORD012942,PROD7616,CUST57595,9,Same-Day,Urban,No
ORD003242,PROD6234,CUST35975,17,Same-Day,Urban,No
ORD004716,PROD2467,CUST21737,3,Express,Urban,No
ORD008055,PROD1132,CUST66689,27,Express,Urban,No
ORD011425,PROD3481,CUST90147,13,Standard,Rural,Yes
ORD013235,PROD3388,CUST64846,36,Express,Urban,No
ORD002087,PROD4365,CUST36650,8,Express,Urban,No
ORD010020,PROD4541,CUST37804,49,Standard,Suburban,No
ORD004368,PROD1117,CUST55876,22,Express,Suburban,No
ORD010494,PROD7628,CUST42865,21,Express,Suburban,No
ORD010975,PROD4214,CUST75595,1,Express,Urban,No
ORD001189,PROD1982,CUST13521,19,Standard,Urban,No
ORD009011,PROD5888,CUST32288,24,Same-Day,Suburban,No
ORD000206,PROD6559,CUST30262,37,Express,Urban,No
ORD014015,PROD4013,CUST50978,46,Standard,Suburban,No
ORD003610,PROD9021,CUST23388,38,Same-Day,Urban,No
ORD000129,PROD9317,CUST72673,22,Express,Rural,Yes
ORD006115,PROD7861,CUST54643,15,Express,Suburban,No
ORD000194,PROD4119,CUST94949,41,Express,Urban,Yes
ORD002242,PROD4921,CUST45579,23,Same-Day,Urban,No
ORD000162,PROD7537,CUST79047,7,Standard,Suburban,No
ORD002499,PROD8563,CUST47652,12,Express,Rural,No
ORD006749,PROD2253,CUST72632,39,Standard,Rural,No
ORD006319,PROD2430,CUST61408,44,Same-Day,Rural,No
ORD000979,PROD8916,CUST64951,27,Express,Suburban,No
ORD013050,PROD5857,CUST79123,42,Standard,Suburban,No
ORD006533,PROD3219,CUST98131,49,Same-Day,Urban,No
ORD001798,PROD3616,CUST34305,36,Same-Day,Rural,No
ORD003073,PROD7492,CUST79756,42,Same-Day,Urban,No
ORD009282,PROD8198,CUST48838,45,Standard,Suburban,No
ORD007682,PROD3340,CUST66309,24,Same-Day,Rural,No
ORD012642,PROD4417,CUST55579,23,Standard,Rural,No
ORD001261,PROD1744,CUST30342,43,Standard,Suburban,No
ORD014029,PROD5972,CUST76352,25,Standard,Rural,No
ORD014868,PROD7693,CUST53804,1,Express,Urban,No
ORD006971,PROD3869,CUST36295,7,Standard,Suburban,No
ORD011870,PROD4255,CUST86406,47,Express,Suburban,No
ORD005550,PROD2897,CUST63403,8,Standard,Suburban,No
ORD007689,PROD3999,CUST88637,45,Standard,Suburban,No
ORD006797,PROD5660,CUST59497,18,Same-Day,Rural,No
ORD003882,PROD9172,CUST77043,10,Express,Suburban,No
ORD000766,PROD3441,CUST54379,42,Express,Urban,No
ORD000996,PROD4115,CUST63175,22,Same-Day,Urban,No
ORD006031,PROD1701,CUST44422,39,Same-Day,Suburban,No
ORD009405,PROD1223,CUST89044,30,Standard,Rural,Yes
ORD004361,PROD5223,CUST80795,24,Standard,Rural,No
ORD005560,PROD6119,CUST51534,21,Same-Day,Suburban,Yes
ORD014762,PROD5775,CUST92538,44,Same-Day,Rural,No
ORD003547,PROD1578,CUST86533,35,Same-Day,Rural,No
ORD005496,PROD6434,CUST63208,40,Standard,Rural,No
ORD001987,PROD3868,CUST55291,15,Same-Day,Rural,Yes
ORD010886,PROD7685,CUST91390,8,Same-Day,Rural,No
ORD005478,PROD8849,CUST37603,7,Express,Suburban,No
ORD014946,PROD9605,CUST19316,34,Same-Day,Suburban,No
ORD014704,PROD2086,CUST12954,42,Same-Day,Suburban,No
ORD002861,PROD6916,CUST21491,1,Same-Day,Suburban,No
ORD014302,PROD6471,CUST62127,29,Same-Day,Urban,Yes
ORD004985,PROD6163,CUST61761,36,Express,Rural,No
ORD011794,PROD8636,CUST79588,2,Standard,Urban,No
ORD007648,PROD7830,CUST98718,22,Standard,Suburban,No
ORD003531,PROD5895,CUST11719,32,Express,Rural,No
ORD003548,PROD4111,CUST71533,8,Express,Suburban,No
ORD011866,PROD3827,CUST66277,38,Standard,Rural,No
ORD008120,PROD1352,CUST92335,40,Express,Urban,No
ORD010837,PROD1483,CUST49759,4,Express,Rural,Yes
ORD003822,PROD9166,CUST56394,7,Same-Day,Rural,No
ORD003036,PROD6161,CUST76865,45,Express,Suburban,No
ORD010425,PROD9412,CUST83555,47,Standard,Rural,No
ORD001947,PROD5712,CUST53001,2,Standard,Urban,No
ORD012063,PROD1026,CUST65126,40,Same-Day,Suburban,No
ORD010997,PROD4801,CUST21838,3,Standard,Rural,No
ORD007014,PROD3625,CUST64420,7,Same-Day,Rural,No
ORD000139,PROD1319,CUST21423,8,Standard,Urban,Yes
ORD013742,PROD3823,CUST71971,17,Express,Suburban,No
ORD002022,PROD8007,CUST84589,30,Same-Day,Suburban,No
ORD014870,PROD8250,CUST51866,28,Same-Day,Suburban,No
ORD001502,PROD1627,CUST72160,30,Express,Suburban,No
ORD014464,PROD4085,CUST48471,15,Same-Day,Suburban,No
ORD003590,PROD3250,CUST40071,33,Standard,Suburban,No
ORD012479,PROD6067,CUST77412,3,Express,Suburban,Yes
ORD004706,PROD3900,CUST26188,11,Same-Day,Suburban,No
ORD001834,PROD1838,CUST69522,19,Standard,Suburban,No
ORD010713,PROD1896,CUST53058,22,Same-Day,Urban,No
ORD013363,PROD3998,CUST77896,19,Express,Suburban,No
ORD012733,PROD6468,CUST93291,38,Standard,Suburban,No
ORD013662,PROD7336,CUST35614,36,Express,Suburban,No
ORD007031,PROD6764,CUST85917,26,Standard,Urban,No
ORD002230,PROD8854,CUST11740,18,Express,Suburban,No
ORD008949,PROD1886,CUST64157,32,Standard,Suburban,No
ORD000732,PROD8381,CUST65925,32,Same-Day,Suburban,No
ORD011762,PROD8203,CUST42408,12,Express,Rural,No
ORD009255,PROD1145,CUST18929,23,Standard,Suburban,No
ORD013979,PROD6867,CUST27514,17,Express,Suburban,No
ORD006356,PROD9986,CUST15755,15,Same-Day,Urban,No
ORD006263,PROD6454,CUST62638,34,Standard,Urban,No
ORD007871,PROD1156,CUST77925,31,Same-Day,Urban,No
ORD004324,PROD9564,CUST24789,27,Express,Urban,No
ORD009114,PROD2080,CUST22667,30,Same-Day,Urban,Yes
ORD006899,PROD9556,CUST19241,18,Same-Day,Urban,No
ORD012316,PROD3910,CUST89538,34,Express,Urban,No
ORD008667,PROD7304,CUST83880,8,Same-Day,Suburban,No
ORD007581,PROD2520,CUST89265,14,Express,Suburban,No
ORD002421,PROD2674,CUST86617,13,Express,Suburban,No
ORD012735,PROD2237,CUST27610,23,Same-Day,Rural,No
ORD005811,PROD1845,CUST52477,30,Same-Day,Urban,Yes
ORD009514,PROD4592,CUST55551,12,Same-Day,Urban,Yes
ORD010518,PROD4069,CUST13439,31,Express,Suburban,Yes
ORD013989,PROD3794,CUST25455,13,Same-Day,Suburban,No
ORD009345,PROD2688,CUST10813,14,Express,Rural,No
ORD009168,PROD5699,CUST79709,21,Same-Day,Suburban,No
ORD001481,PROD2502,CUST33861,39,Express,Rural,No
ORD001986,PROD1611,CUST84374,32,Same-Day,Urban,No
ORD004400,PROD4513,CUST62296,34,Standard,Urban,No
ORD009078,PROD5544,CUST80388,15,Express,Urban,No
ORD010092,PROD1068,CUST61333,21,Same-Day,Urban,No
ORD013965,PROD9092,CUST67549,17,Express,Rural,No
ORD004333,PROD9246,CUST47921,32,Express,Suburban,Yes
ORD008385,PROD4005,CUST33820,23,Standard,Rural,No
ORD002092,PROD1911,CUST89564,18,Express,Suburban,No
ORD011194,PROD6902,CUST70501,37,Express,Urban,No
ORD006794,PROD9105,CUST31534,27,Same-Day,Urban,No
ORD012823,PROD3668,CUST42492,23,Express,Urban,No
ORD014492,PROD6857,CUST89509,36,Express,Rural,No
ORD011643,PROD6128,CUST62216,8,Standard,Rural,No
ORD007217,PROD2545,CUST95286,12,Same-Day,Suburban,No
ORD011740,PROD3075,CUST27638,27,Same-Day,Urban,No
ORD014563,PROD1652,CUST35199,45,Same-Day,Urban,No
ORD014794,PROD1835,CUST95416,16,Express,Rural,Yes
ORD006573,PROD9247,CUST60043,15,Same-Day,Rural,Yes
ORD003796,PROD7305,CUST67748,31,Express,Urban,No
ORD006125,PROD4592,CUST36898,48,Standard,Urban,No
ORD009630,PROD1710,CUST21760,49,Express,Rural,No
ORD014267,PROD6480,CUST91733,42,Standard,Rural,No
ORD010301,PROD9169,CUST35321,29,Same-Day,Urban,No
ORD003975,PROD3847,CUST85821,7,Standard,Rural,No
ORD008475,PROD1262,CUST67266,12,Express,Urban,No
ORD011777,PROD6193,CUST70719,48,Standard,Suburban,No
ORD007015,PROD8190,CUST36611,13,Same-Day,Suburban,No
ORD008283,PROD6006,CUST48980,7,Standard,Suburban,No
ORD005026,PROD5198,CUST80413,40,Same-Day,Suburban,No
ORD010193,PROD9953,CUST11536,13,Standard,Suburban,No
ORD005378,PROD8434,CUST21198,25,Express,Suburban,No
ORD004672,PROD2045,CUST66186,30,Same-Day,Rural,No
ORD010375,PROD2964,CUST38639,44,Express,Suburban,No
ORD011493,PROD8240,CUST80830,15,Standard,Suburban,No
ORD005699,PROD4369,CUST30663,34,Same-Day,Rural,No
ORD013257,PROD5019,CUST83690,4,Standard,Suburban,No
ORD013865,PROD6499,CUST70806,35,Standard,Rural,No
ORD008511,PROD4606,CUST56329,38,Same-Day,Rural,Yes
ORD005686,PROD2007,CUST28508,18,Same-Day,Suburban,No
ORD012201,PROD5275,CUST27428,5,Express,Suburban,No
ORD006053,PROD2594,CUST99587,37,Standard,Suburban,No
ORD014197,PROD6540,CUST10220,1,Same-Day,Urban,No
ORD004614,PROD2577,CUST67075,39,Standard,Urban,No
ORD014553,PROD9776,CUST52796,42,Standard,Urban,No
ORD001532,PROD4963,CUST52565,1,Express,Urban,No
ORD013524,PROD4938,CUST79242,49,Same-Day,Urban,No
ORD010606,PROD2805,CUST24972,9,Standard,Suburban,No
ORD014214,PROD3606,CUST99997,28,Standard,Urban,No
ORD006203,PROD5835,CUST67767,33,Express,Urban,No
ORD007675,PROD7086,CUST37206,13,Same-Day,Rural,No
ORD008132,PROD4934,CUST12779,28,Express,Suburban,No
ORD008224,PROD2243,CUST77440,4,Standard,Rural,No
ORD006359,PROD5982,CUST38492,35,Same-Day,Urban,Yes
ORD007739,PROD1310,CUST64270,31,Standard,Urban,No
ORD009545,PROD3955,CUST17857,24,Express,Suburban,No
ORD014137,PROD5276,CUST67851,46,Express,Suburban,No
ORD006237,PROD4940,CUST11648,48,Express,Rural,No
ORD006520,PROD8144,CUST45483,40,Express,Suburban,No
ORD007454,PROD9089,CUST76755,17,Same-Day,Urban,No
ORD011405,PROD5523,CUST17570,44,Standard,Suburban,No
ORD000085,PROD7482,CUST93255,28,Standard,Rural,No
ORD007889,PROD3044,CUST57801,16,Express,Suburban,No
ORD012971,PROD6284,CUST16060,27,Same-Day,Rural,Yes
ORD012741,PROD2437,CUST63777,40,Same-Day,Urban,Yes
ORD003961,PROD1212,CUST60478,18,Same-Day,Rural,No
ORD010022,PROD4436,CUST15225,2,Same-Day,Suburban,Yes
ORD007850,PROD3288,CUST40684,18,Express,Rural,No
ORD008185,PROD4596,CUST79307,13,Express,Rural,Yes
ORD003378,PROD7936,CUST42078,23,Standard,Urban,No
ORD011910,PROD4702,CUST62096,1,Standard,Urban,No
ORD010925,PROD2225,CUST64187,45,Express,Suburban,Yes
ORD006884,PROD5116,CUST24231,17,Standard,Rural,No
ORD014778,PROD2180,CUST60728,13,Express,Rural,Yes
ORD009224,PROD6537,CUST40633,48,Same-Day,Urban,No
ORD002652,PROD4196,CUST35543,32,Standard,Suburban,No
ORD013606,PROD6592,CUST18856,36,Express,Urban,No
ORD014470,PROD2183,CUST61446,44,Express,Rural,No
ORD001879,PROD7035,CUST39704,13,Express,Rural,No
ORD003693,PROD2718,CUST14923,23,Express,Urban,No
ORD008878,PROD7025,CUST75689,8,Same-Day,Urban,No
ORD008529,PROD6440,CUST42393,20,Standard,Suburban,No
ORD009212,PROD2230,CUST71078,14,Same-Day,Suburban,No
ORD008582,PROD6269,CUST83159,2,Standard,Rural,No
ORD011772,PROD7316,CUST99993,47,Standard,Rural,No
ORD014018,PROD1268,CUST15803,3,Express,Urban,No
ORD007981,PROD1891,CUST53183,2,Standard,Urban,Yes
ORD008039,PROD1722,CUST55436,24,Standard,Suburban,No
ORD003289,PROD1507,CUST76528,18,Same-Day,Rural,No
ORD011340,PROD6219,CUST46471,3,Express,Urban,No
ORD010299,PROD1813,CUST17349,18,Express,Urban,No
ORD003814,PROD7203,CUST75406,29,Same-Day,Urban,No
ORD010618,PROD2058,CUST81991,43,Express,Rural,No
ORD013310,PROD8347,CUST65328,1,Standard,Urban,No
ORD004801,PROD3393,CUST51615,2,Standard,Suburban,No
ORD007362,PROD3213,CUST17173,25,Standard,Rural,No
ORD000108,PROD7252,CUST84588,29,Express,Rural,No
ORD007812,PROD3057,CUST25248,1,Standard,Urban,No
ORD007819,PROD3332,CUST77281,14,Same-Day,Rural,No
ORD003381,PROD4308,CUST42278,47,Same-Day,Urban,No
ORD013400,PROD3824,CUST20525,8,Standard,Urban,No
ORD005637,PROD2849,CUST90548,28,Same-Day,Urban,No
ORD000056,PROD5554,CUST59310,17,Same-Day,Urban,Yes
ORD014773,PROD8521,CUST46276,15,Same-Day,Suburban,No
ORD005029,PROD7550,CUST16795,39,Express,Rural,No
ORD013059,PROD1005,CUST67831,35,Same-Day,Rural,No
ORD006361,PROD6021,CUST63071,34,Standard,Urban,No
ORD005134,PROD4471,CUST66847,32,Same-Day,Rural,No
ORD001731,PROD6286,CUST83294,45,Express,Rural,No
ORD001991,PROD7504,CUST21061,45,Standard,Rural,No
ORD007720,PROD8259,CUST21577,18,Same-Day,Suburban,No
ORD005457,PROD6728,CUST95401,38,Same-Day,Urban,No
ORD012285,PROD7200,CUST23166,12,Same-Day,Rural,No
ORD000449,PROD4680,CUST30474,30,Express,Suburban,No
ORD014086,PROD4883,CUST91873,27,Express,Suburban,Yes
ORD013778,PROD5747,CUST80043,48,Standard,Urban,No
ORD012641,PROD4313,CUST76035,30,Same-Day,Urban,No
ORD013291,PROD2583,CUST36149,22,Standard,Rural,Yes
ORD014293,PROD4765,CUST98514,6,Standard,Rural,No
ORD007514,PROD5698,CUST15523,13,Standard,Urban,No
ORD010473,PROD3894,CUST66939,11,Express,Suburban,No
ORD012815,PROD4369,CUST30896,17,Same-Day,Suburban,No
ORD003314,PROD2435,CUST59855,22,Standard,Suburban,No
ORD002194,PROD7821,CUST32586,21,Standard,Urban,No
ORD002885,PROD2350,CUST20409,41,Standard,Suburban,No
ORD004212,PROD3717,CUST95051,24,Same-Day,Rural,No
ORD014967,PROD8704,CUST83771,8,Standard,Suburban,No
ORD001914,PROD9609,CUST72199,44,Express,Urban,No
ORD000369,PROD8541,CUST21375,41,Standard,Rural,No
ORD004967,PROD9621,CUST56967,42,Same-Day,Rural,No
ORD010483,PROD4597,CUST10755,1,Standard,Suburban,Yes
ORD004167,PROD5533,CUST31770,39,Same-Day,Urban,No
ORD006928,PROD8145,CUST78800,1,Standard,Urban,No
ORD010236,PROD3714,CUST19551,35,Express,Urban,No
ORD000981,PROD4886,CUST98407,13,Standard,Suburban,No
ORD010142,PROD4056,CUST45990,16,Same-Day,Suburban,No
ORD003940,PROD5105,CUST99055,34,Same-Day,Suburban,No
ORD009866,PROD9174,CUST33241,5,Standard,Urban,No
ORD008258,PROD8733,CUST33475,15,Same-Day,Suburban,Yes
ORD011535,PROD7773,CUST46879,20,Express,Suburban,No
ORD006970,PROD2750,CUST39673,41,Same-Day,Rural,No
ORD014509,PROD1508,CUST31752,16,Standard,Suburban,No
ORD003826,PROD9148,CUST10608,4,Same-Day,Suburban,No
ORD005531,PROD1408,CUST64636,16,Standard,Suburban,Yes
ORD011119,PROD7465,CUST56423,12,Standard,Urban,No
ORD014438,PROD2833,CUST41364,21,Express,Urban,No
ORD002755,PROD5646,CUST85988,31,Standard,Urban,No
ORD003306,PROD1813,CUST79270,10,Same-Day,Rural,No
ORD004141,PROD2608,CUST98127,27,Same-Day,Suburban,No
ORD008874,PROD2460,CUST48016,34,Same-Day,Urban,No
ORD014139,PROD3360,CUST28340,38,Same-Day,Rural,No
ORD005978,PROD8144,CUST45658,34,Standard,Urban,No
ORD012587,PROD8261,CUST21930,17,Standard,Suburban,No
ORD005690,PROD1003,CUST64940,4,Standard,Suburban,No
ORD011887,PROD2415,CUST72453,10,Standard,Suburban,No
ORD000491,PROD9540,CUST14633,37,Same-Day,Urban,No
ORD006339,PROD8764,CUST89347,26,Standard,Suburban,No
ORD010436,PROD8552,CUST24430,4,Same-Day,Suburban,No
ORD005003,PROD1267,CUST23851,26,Same-Day,Suburban,No
ORD004674,PROD9985,CUST68051,19,Standard,Urban,No
ORD014648,PROD1145,CUST78662,11,Standard,Rural,No
ORD007177,PROD8208,CUST83261,24,Same-Day,Urban,No
ORD004429,PROD9489,CUST13485,38,Express,Suburban,No
ORD007505,PROD3257,CUST74611,9,Same-Day,Urban,No
ORD012993,PROD9993,CUST46586,40,Standard,Suburban,No
ORD005140,PROD8913,CUST16674,11,Express,Rural,No
ORD006927,PROD8952,CUST30320,47,Same-Day,Suburban,No
ORD003673,PROD1323,CUST35268,30,Same-Day,Urban,No
ORD013517,PROD1255,CUST94381,1,Same-Day,Rural,No
ORD012833,PROD9305,CUST48747,39,Standard,Suburban,No
ORD009074,PROD4526,CUST91212,32,Express,Rural,No
ORD009137,PROD5620,CUST20451,22,Same-Day,Suburban,No
ORD013158,PROD7451,CUST83261,40,Express,Rural,No
ORD000970,PROD8237,CUST70752,40,Express,Suburban,No
ORD007328,PROD7438,CUST44140,13,Standard,Urban,No
ORD014106,PROD5525,CUST95250,15,Express,Rural,Yes
ORD001112,PROD1422,CUST65552,22,Express,Rural,No
ORD003252,PROD6742,CUST69644,13,Standard,Rural,No
ORD001921,PROD9950,CUST46131,42,Standard,Rural,No
ORD001786,PROD8642,CUST86648,29,Standard,Rural,No
ORD012233,PROD1296,CUST37942,12,Same-Day,Rural,No
ORD007735,PROD1305,CUST69218,41,Same-Day,Rural,No
ORD001582,PROD6080,CUST51609,27,Standard,Urban,No
ORD011655,PROD1223,CUST96863,39,Same-Day,Urban,No
ORD009401,PROD6476,CUST23545,38,Express,Urban,No
ORD003312,PROD1062,CUST88082,22,Same-Day,Urban,No
ORD012919,PROD8215,CUST43366,46,Same-Day,Urban,Yes
ORD001851,PROD4261,CUST41460,43,Same-Day,Urban,No
ORD002253,PROD9147,CUST79096,44,Express,Suburban,No
ORD005194,PROD7343,CUST57076,29,Standard,Rural,No
ORD002468,PROD5991,CUST17200,11,Standard,Rural,No
ORD000264,PROD7615,CUST48289,38,Standard,Rural,No
ORD014333,PROD2246,CUST15914,15,Express,Suburban,No
ORD001323,PROD6724,CUST77007,23,Standard,Suburban,No
ORD007285,PROD1662,CUST56269,12,Standard,Urban,No
ORD002490,PROD7161,CUST35258,1,Express,Suburban,No
ORD013248,PROD1668,CUST70128,3,Standard,Suburban,No
ORD007490,PROD9311,CUST87050,12,Standard,Suburban,Yes
ORD004422,PROD5693,CUST10913,22,Same-Day,Suburban,No
ORD012198,PROD8101,CUST41835,32,Standard,Urban,No
ORD009510,PROD6318,CUST31062,43,Standard,Suburban,No
ORD013467,PROD7623,CUST37633,31,Same-Day,Rural,No
ORD000083,PROD4483,CUST80987,27,Standard,Urban,No
ORD005355,PROD3930,CUST82087,22,Standard,Suburban,No
ORD011526,PROD4251,CUST30316,27,Same-Day,Suburban,No
ORD006282,PROD6989,CUST33537,47,Express,Suburban,No
ORD008904,PROD8467,CUST32189,43,Standard,Urban,No
ORD006631,PROD1479,CUST29166,13,Same-Day,Rural,No
ORD013516,PROD4387,CUST19851,6,Same-Day,Suburban,No
ORD011487,PROD1996,CUST53716,6,Same-Day,Urban,Yes
ORD008178,PROD8918,CUST41168,35,Standard,Suburban,No
ORD000680,PROD2958,CUST71253,39,Standard,Urban,No
ORD013422,PROD2765,CUST62232,7,Standard,Rural,Yes
