order_id,product_id,warehouse_location,stock_availability,order_qty,timestamp,reorder_level,weights,size,product_category,seasonality_factor,day_of_week,holiday_event(yes/no),discount(%),customer_id,order_history,delivery_preference,locations,returns/refunds,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions,warehouse_id,warehouse_size
ORD007927,PROD5494,Delhi,295,11,01-01-2024 16:59,198,2.82,Medium,Groceries,Peak,Monday,No,15,CUST88597,36,Standard,Urban,No,Rainy,25,Moderate,109.48,Inflation,WAR0012,1500
ORD013218,PROD3761,Mumbai,100,10,01-01-2024 17:12,116,7.16,Large,Pharmaceuticals,Normal,Monday,No,46,CUST35262,41,Same-Day,Suburban,No,Stormy,37,Moderate,113.65,Stable,WAR0012,1500
ORD014857,PROD2759,Chennai,318,4,01-01-2024 17:16,45,2.25,Large,Furniture,Off-Peak,Monday,No,15,CUST10574,33,Standard,Urban,No,Sunny,19,Severe,113.7,Inflation,WAR0001,1500
ORD005476,PROD6415,Chennai,483,5,01-01-2024 17:18,38,1.02,Large,Furniture,Festival,Monday,Yes,48,CUST15514,18,Express,Urban,No,Stormy,21,Low,110.99,Stable,WAR0011,1500
ORD008691,PROD3644,Kolkata,482,8,01-01-2024 17:25,92,2.05,Medium,Furniture,Peak,Monday,No,49,CUST23241,37,Standard,Rural,No,Rainy,26,Low,115.43,Inflation,WAR0004,1500
ORD014903,PROD4782,Hyderabad,322,7,01-01-2024 17:32,59,5.26,Medium,Furniture,Normal,Monday,No,35,CUST52212,10,Express,Urban,No,Cloudy,13,Moderate,98.65,Inflation,WAR0008,1500
ORD003513,PROD8646,Chennai,365,10,01-01-2024 17:40,53,6.45,Medium,Groceries,Peak,Monday,Yes,36,CUST64785,5,Standard,Suburban,No,Sunny,17,Severe,98.28,Recession,WAR0005,1500
ORD011860,PROD2064,Chennai,240,7,01-01-2024 17:41,91,8.15,Small,Furniture,Peak,Monday,Yes,25,CUST86687,19,Same-Day,Suburban,Yes,Stormy,22,Severe,97.51,Recession,WAR0010,1500
ORD002706,PROD9720,Bangalore,117,18,01-01-2024 17:41,134,1.96,Small,Pharmaceuticals,Off-Peak,Monday,No,46,CUST63271,1,Same-Day,Rural,No,Stormy,16,Severe,119.25,Inflation,WAR0001,1500
ORD011344,PROD4451,Hyderabad,245,6,01-01-2024 17:55,12,8.66,Medium,Clothing,Normal,Monday,No,30,CUST87159,11,Same-Day,Urban,No,Stormy,29,Severe,98.46,Inflation,WAR0005,1500
ORD008889,PROD6237,Bangalore,329,2,01-01-2024 18:01,199,7.71,Medium,Clothing,Off-Peak,Monday,No,27,CUST80952,10,Same-Day,Rural,No,Sunny,22,Low,112.17,Inflation,WAR0008,1500
ORD010099,PROD9502,Chennai,255,3,01-01-2024 18:09,138,4.68,Large,Clothing,Peak,Monday,No,42,CUST13343,46,Express,Suburban,No,Stormy,22,High,114.68,Recession,WAR0008,1500
ORD004831,PROD3001,Chennai,19,14,01-01-2024 18:13,111,9.4,Small,Electronics,Normal,Monday,No,36,CUST30373,11,Standard,Urban,No,Cloudy,18,Severe,94.91,Stable,WAR0010,1500
ORD010110,PROD3111,Chennai,311,9,01-01-2024 18:17,112,9.92,Large,Clothing,Off-Peak,Monday,No,19,CUST73896,43,Express,Suburban,No,Sunny,26,Low,112.8,Inflation,WAR0002,1500
ORD002172,PROD9255,Bangalore,322,2,01-01-2024 18:21,49,4.41,Large,Clothing,Normal,Monday,No,23,CUST17178,45,Express,Suburban,No,Sunny,18,High,102.21,Inflation,WAR0005,1500
ORD008223,PROD5351,Hyderabad,389,18,01-01-2024 18:26,152,9.34,Small,Electronics,Festival,Monday,No,27,CUST17124,41,Same-Day,Suburban,No,Rainy,31,Severe,98.26,Recession,WAR0012,1500
ORD000154,PROD3705,Hyderabad,200,12,01-01-2024 18:31,104,7.49,Medium,Groceries,Off-Peak,Monday,No,25,CUST60966,41,Same-Day,Rural,No,Stormy,39,Low,102.11,Stable,WAR0011,1500
ORD005572,PROD2927,Kolkata,377,8,01-01-2024 18:32,153,1.43,Medium,Clothing,Festival,Monday,No,44,CUST81082,22,Express,Suburban,No,Sunny,39,Low,116.85,Inflation,WAR0008,1500
ORD007046,PROD2347,Bangalore,75,5,01-01-2024 18:33,134,8.03,Small,Groceries,Normal,Monday,No,30,CUST70617,33,Same-Day,Rural,No,Stormy,36,Moderate,99.79,Inflation,WAR0003,1500
ORD007386,PROD8295,Bangalore,196,4,01-01-2024 18:33,41,8.45,Medium,Furniture,Peak,Monday,No,23,CUST29140,2,Standard,Rural,No,Stormy,15,High,118.5,Stable,WAR0009,1500
ORD002237,PROD2922,Hyderabad,268,18,01-01-2024 18:34,142,7.75,Small,Electronics,Peak,Monday,Yes,4,CUST60433,18,Express,Urban,No,Cloudy,15,High,119.92,Inflation,WAR0012,1500
ORD002623,PROD2931,Bangalore,381,18,01-01-2024 18:35,118,8.2,Small,Furniture,Normal,Monday,No,42,CUST68382,38,Same-Day,Urban,No,Stormy,24,Severe,110.39,Recession,WAR0009,1500
ORD011160,PROD1630,Kolkata,64,4,01-01-2024 18:39,132,8.43,Medium,Pharmaceuticals,Festival,Monday,No,40,CUST57051,4,Standard,Urban,No,Stormy,37,Low,106.85,Stable,WAR0003,1500
ORD001483,PROD8391,Hyderabad,9,10,01-01-2024 18:41,41,2.68,Medium,Pharmaceuticals,Festival,Monday,No,18,CUST65484,3,Standard,Urban,Yes,Stormy,31,Moderate,114.71,Recession,WAR0010,1500
ORD005092,PROD4970,Bangalore,156,15,01-01-2024 18:42,152,3.12,Medium,Groceries,Festival,Monday,Yes,3,CUST20012,31,Express,Suburban,No,Stormy,23,Low,116.72,Recession,WAR0009,1500
ORD005896,PROD1173,Bangalore,166,15,01-01-2024 18:59,58,6.7,Small,Clothing,Peak,Monday,No,40,CUST88422,18,Express,Rural,No,Stormy,27,Moderate,95.42,Inflation,WAR0006,1500
ORD012515,PROD1659,Chennai,425,13,01-01-2024 19:09,133,9.17,Small,Furniture,Peak,Monday,No,35,CUST91362,15,Same-Day,Rural,No,Rainy,32,High,117.73,Recession,WAR0002,1500
ORD008643,PROD8878,Hyderabad,75,17,01-01-2024 19:09,34,3.85,Small,Groceries,Festival,Monday,No,21,CUST27475,1,Standard,Rural,No,Rainy,15,Severe,114.49,Recession,WAR0007,1500
ORD013830,PROD6983,Kolkata,10,12,01-01-2024 19:13,45,6.29,Small,Groceries,Normal,Monday,No,49,CUST60680,26,Express,Suburban,No,Stormy,29,Moderate,99.14,Recession,WAR0011,1500
ORD002162,PROD1797,Kolkata,494,10,01-01-2024 19:18,37,7.15,Small,Electronics,Festival,Monday,No,34,CUST90084,22,Standard,Urban,No,Cloudy,27,High,118.61,Inflation,WAR0005,1500
ORD011885,PROD2483,Hyderabad,54,3,01-01-2024 19:32,71,5.07,Medium,Electronics,Normal,Monday,No,46,CUST49099,39,Express,Suburban,No,Stormy,27,Low,93.3,Stable,WAR0009,1500
ORD004931,PROD4139,Hyderabad,29,8,01-01-2024 19:51,39,7.42,Small,Groceries,Festival,Monday,No,15,CUST50755,26,Same-Day,Rural,No,Sunny,34,Severe,96.72,Stable,WAR0003,1500
ORD002616,PROD6766,Mumbai,444,16,01-01-2024 20:09,169,9.1,Small,Furniture,Peak,Monday,No,15,CUST38001,23,Standard,Rural,No,Stormy,20,Severe,97.01,Inflation,WAR0012,1500
ORD004639,PROD3373,Chennai,155,2,01-01-2024 20:11,41,6.62,Large,Furniture,Festival,Monday,Yes,22,CUST35649,36,Same-Day,Suburban,No,Stormy,38,High,111.04,Stable,WAR0010,1500
ORD006501,PROD1439,Delhi,399,3,01-01-2024 20:14,104,5.86,Medium,Clothing,Festival,Monday,No,41,CUST93590,29,Same-Day,Urban,No,Stormy,17,Moderate,103.66,Stable,WAR0011,1500
ORD005705,PROD2462,Chennai,38,13,01-01-2024 20:20,93,4.95,Medium,Electronics,Festival,Monday,No,5,CUST89411,29,Same-Day,Rural,No,Rainy,25,Severe,93.11,Inflation,WAR0006,1500
ORD014920,PROD2465,Delhi,127,13,01-01-2024 20:20,120,6.2,Medium,Furniture,Normal,Monday,No,26,CUST14619,11,Same-Day,Urban,No,Rainy,31,High,112.01,Inflation,WAR0006,1500
ORD011672,PROD7543,Mumbai,30,18,01-01-2024 20:21,37,4.2,Small,Electronics,Festival,Monday,No,22,CUST58702,29,Standard,Urban,No,Cloudy,11,Severe,119.7,Stable,WAR0006,1500
ORD005685,PROD9098,Kolkata,452,5,01-01-2024 20:25,139,4.52,Large,Clothing,Festival,Monday,No,19,CUST20470,46,Express,Rural,No,Cloudy,11,High,117.59,Inflation,WAR0005,1500
ORD005902,PROD9605,Bangalore,390,14,01-01-2024 20:28,91,5.79,Small,Electronics,Normal,Monday,No,24,CUST61490,14,Standard,Suburban,No,Cloudy,21,High,100.68,Recession,WAR0009,1500
ORD012564,PROD5909,Delhi,191,7,01-01-2024 20:29,158,1.6,Small,Furniture,Off-Peak,Monday,Yes,15,CUST33934,31,Same-Day,Urban,No,Cloudy,21,Low,97.28,Stable,WAR0004,1500
ORD013911,PROD2500,Mumbai,496,7,01-01-2024 20:30,197,3.06,Small,Groceries,Normal,Monday,Yes,9,CUST27943,33,Same-Day,Rural,No,Sunny,39,Low,94.14,Stable,WAR0007,1500
ORD006502,PROD1040,Chennai,214,5,01-01-2024 20:33,57,5.89,Medium,Clothing,Peak,Monday,Yes,17,CUST39452,40,Standard,Urban,No,Sunny,18,Moderate,94.67,Inflation,WAR0010,1500
ORD014754,PROD6922,Chennai,3,17,01-01-2024 20:35,107,4.88,Large,Groceries,Festival,Monday,No,17,CUST50981,27,Express,Suburban,No,Sunny,29,Low,116.61,Inflation,WAR0007,1500
ORD010974,PROD1431,Chennai,30,2,01-01-2024 20:35,197,4.0,Small,Groceries,Off-Peak,Monday,No,28,CUST36326,21,Standard,Suburban,No,Rainy,32,Low,114.51,Stable,WAR0010,1500
ORD008954,PROD8239,Hyderabad,74,11,01-01-2024 21:08,13,7.57,Large,Electronics,Off-Peak,Monday,No,16,CUST27728,33,Standard,Suburban,No,Sunny,38,High,118.2,Stable,WAR0003,1500
ORD007797,PROD2885,Kolkata,26,8,01-01-2024 21:15,75,7.24,Large,Pharmaceuticals,Festival,Monday,No,9,CUST98756,24,Same-Day,Urban,No,Stormy,20,Severe,102.63,Stable,WAR0004,1500
ORD011021,PROD3005,Bangalore,388,18,01-01-2024 21:17,58,2.5,Small,Pharmaceuticals,Normal,Monday,No,23,CUST25024,3,Express,Suburban,No,Stormy,35,High,116.37,Inflation,WAR0001,1500
ORD004749,PROD7385,Kolkata,67,4,01-01-2024 21:26,141,8.91,Large,Groceries,Festival,Monday,No,43,CUST13186,40,Express,Suburban,No,Cloudy,19,Severe,100.43,Recession,WAR0011,1500
ORD000837,PROD5375,Bangalore,6,7,01-01-2024 21:28,71,5.46,Small,Clothing,Normal,Monday,No,47,CUST15477,28,Same-Day,Rural,No,Rainy,32,High,93.08,Inflation,WAR0004,1500
ORD013481,PROD1903,Bangalore,189,10,01-01-2024 21:35,172,7.67,Medium,Electronics,Festival,Monday,No,4,CUST48225,12,Express,Urban,No,Cloudy,22,Low,92.47,Recession,WAR0008,1500
ORD006174,PROD8716,Chennai,241,11,01-01-2024 21:35,146,6.16,Medium,Pharmaceuticals,Normal,Monday,No,15,CUST18621,48,Express,Suburban,No,Cloudy,36,Moderate,114.35,Stable,WAR0009,1500
ORD002561,PROD9537,Delhi,296,19,01-01-2024 21:36,119,9.98,Large,Furniture,Off-Peak,Monday,No,6,CUST51947,37,Express,Urban,No,Stormy,13,Severe,93.34,Recession,WAR0008,1500
ORD008799,PROD5578,Mumbai,240,1,01-01-2024 21:43,115,7.77,Small,Pharmaceuticals,Festival,Monday,No,32,CUST27145,39,Standard,Urban,No,Sunny,27,High,92.23,Recession,WAR0010,1500
ORD008179,PROD9106,Chennai,440,2,01-01-2024 21:49,30,7.36,Small,Electronics,Peak,Monday,Yes,25,CUST66762,47,Same-Day,Suburban,No,Cloudy,21,Severe,113.11,Stable,WAR0008,1500
ORD012843,PROD7881,Chennai,112,15,01-01-2024 21:50,125,8.01,Medium,Clothing,Festival,Monday,No,47,CUST13437,33,Same-Day,Urban,No,Cloudy,31,High,97.15,Recession,WAR0005,1500
ORD007238,PROD3118,Kolkata,187,17,01-01-2024 21:57,157,2.29,Medium,Clothing,Festival,Monday,No,38,CUST95717,26,Same-Day,Suburban,No,Sunny,27,Severe,117.56,Inflation,WAR0012,1500
ORD008992,PROD5509,Kolkata,71,8,01-01-2024 21:59,70,2.84,Medium,Pharmaceuticals,Normal,Monday,No,26,CUST70029,2,Standard,Rural,No,Rainy,21,Moderate,92.61,Recession,WAR0003,1500
ORD011989,PROD9306,Delhi,117,3,01-01-2024 22:05,95,7.43,Large,Pharmaceuticals,Off-Peak,Monday,No,22,CUST25422,14,Express,Rural,No,Rainy,14,Low,117.86,Stable,WAR0005,1500
ORD002636,PROD4043,Mumbai,227,12,01-01-2024 22:06,117,5.45,Small,Groceries,Off-Peak,Monday,No,15,CUST84243,29,Same-Day,Rural,No,Cloudy,28,Severe,97.11,Inflation,WAR0012,1500
ORD013155,PROD4909,Bangalore,393,7,01-01-2024 22:08,99,7.79,Small,Furniture,Off-Peak,Monday,No,36,CUST75820,45,Same-Day,Rural,No,Stormy,12,Severe,109.85,Inflation,WAR0012,1500
ORD009297,PROD6426,Delhi,8,6,01-01-2024 22:13,71,1.93,Large,Electronics,Peak,Monday,Yes,37,CUST70338,48,Express,Rural,No,Stormy,27,Severe,97.16,Stable,WAR0011,1500
ORD007220,PROD5657,Bangalore,292,11,01-01-2024 22:15,32,5.83,Medium,Electronics,Festival,Monday,No,16,CUST87385,23,Standard,Rural,No,Sunny,21,Low,119.66,Stable,WAR0009,1500
ORD014606,PROD7918,Hyderabad,432,18,01-01-2024 22:16,19,5.11,Small,Pharmaceuticals,Normal,Monday,No,32,CUST52379,13,Same-Day,Rural,No,Stormy,20,Severe,115.95,Inflation,WAR0011,1500
ORD009012,PROD3051,Kolkata,214,17,01-01-2024 22:17,183,6.44,Small,Furniture,Peak,Monday,No,18,CUST10976,41,Same-Day,Suburban,No,Rainy,32,Severe,104.47,Inflation,WAR0001,1500
ORD004515,PROD4965,Hyderabad,167,19,01-01-2024 22:51,84,5.52,Medium,Groceries,Normal,Monday,No,11,CUST49274,8,Same-Day,Suburban,No,Cloudy,32,Moderate,117.1,Recession,WAR0002,1500
ORD002268,PROD5836,Hyderabad,205,17,01-01-2024 23:20,10,5.38,Large,Electronics,Festival,Monday,No,11,CUST29611,22,Standard,Rural,Yes,Cloudy,39,Low,93.08,Inflation,WAR0008,1500
ORD008696,PROD7515,Hyderabad,125,11,01-01-2024 23:21,148,7.95,Small,Pharmaceuticals,Peak,Monday,No,34,CUST61342,25,Express,Rural,No,Rainy,18,Moderate,103.9,Recession,WAR0007,1500
ORD000911,PROD1251,Kolkata,302,12,01-01-2024 23:33,174,1.11,Medium,Groceries,Peak,Monday,No,38,CUST90008,32,Same-Day,Urban,No,Cloudy,35,Low,111.6,Recession,WAR0006,1500
ORD001769,PROD8202,Kolkata,19,12,01-01-2024 23:35,181,6.39,Medium,Furniture,Off-Peak,Monday,No,20,CUST95905,33,Standard,Rural,No,Cloudy,28,Moderate,91.6,Stable,WAR0001,1500
ORD012698,PROD2114,Kolkata,422,2,02-01-2024 00:02,171,6.09,Small,Furniture,Normal,Tuesday,No,17,CUST37114,12,Express,Suburban,No,Sunny,11,Moderate,102.82,Stable,WAR0007,1500
ORD007304,PROD5073,Delhi,161,7,02-01-2024 00:06,173,7.45,Medium,Furniture,Off-Peak,Tuesday,No,22,CUST58634,35,Express,Suburban,No,Rainy,38,Severe,99.28,Recession,WAR0002,1500
ORD007534,PROD1487,Hyderabad,140,10,02-01-2024 00:06,83,8.44,Large,Furniture,Peak,Tuesday,No,47,CUST73697,7,Standard,Urban,No,Stormy,37,Low,104.38,Inflation,WAR0001,1500
ORD013596,PROD3338,Hyderabad,317,16,02-01-2024 00:09,115,9.63,Small,Groceries,Festival,Tuesday,No,46,CUST40408,35,Same-Day,Suburban,No,Cloudy,25,Moderate,111.84,Stable,WAR0009,1500
ORD010198,PROD2992,Mumbai,173,5,02-01-2024 00:37,122,4.08,Medium,Furniture,Festival,Tuesday,No,29,CUST48363,31,Same-Day,Rural,No,Rainy,19,Severe,95.42,Recession,WAR0010,1500
ORD000141,PROD6947,Bangalore,498,6,02-01-2024 00:37,101,3.05,Medium,Electronics,Normal,Tuesday,No,33,CUST88799,3,Standard,Suburban,No,Stormy,37,Severe,108.25,Recession,WAR0002,1500
ORD002635,PROD7931,Chennai,353,19,02-01-2024 00:44,95,4.81,Medium,Groceries,Peak,Tuesday,No,36,CUST52899,23,Standard,Suburban,No,Rainy,20,Severe,106.2,Recession,WAR0012,1500
ORD006278,PROD7274,Chennai,288,3,02-01-2024 00:50,189,3.59,Large,Pharmaceuticals,Peak,Tuesday,No,4,CUST36164,10,Standard,Rural,No,Cloudy,31,High,111.18,Recession,WAR0003,1500
ORD009674,PROD5028,Mumbai,298,16,02-01-2024 01:08,168,6.53,Medium,Clothing,Normal,Tuesday,No,5,CUST32287,34,Same-Day,Suburban,Yes,Cloudy,26,Low,106.61,Inflation,WAR0012,1500
ORD010647,PROD4585,Bangalore,3,10,02-01-2024 01:09,94,9.78,Large,Clothing,Off-Peak,Tuesday,Yes,16,CUST13507,2,Express,Urban,No,Sunny,17,Moderate,116.78,Inflation,WAR0006,1500
ORD014815,PROD3087,Chennai,32,9,02-01-2024 01:14,110,5.42,Small,Groceries,Off-Peak,Tuesday,No,7,CUST94131,30,Express,Urban,No,Sunny,16,High,101.03,Stable,WAR0008,1500
ORD002489,PROD6339,Delhi,309,17,02-01-2024 01:37,29,7.51,Small,Pharmaceuticals,Normal,Tuesday,Yes,45,CUST92219,24,Same-Day,Rural,No,Stormy,33,Low,105.88,Inflation,WAR0008,1500
ORD009731,PROD7823,Bangalore,295,6,02-01-2024 01:47,163,8.39,Small,Furniture,Festival,Tuesday,No,43,CUST43794,20,Standard,Urban,No,Stormy,27,Moderate,116.39,Recession,WAR0008,1500
ORD005036,PROD2562,Bangalore,53,14,02-01-2024 01:56,106,7.47,Large,Furniture,Festival,Tuesday,No,26,CUST43932,5,Express,Urban,No,Cloudy,34,Moderate,112.59,Recession,WAR0010,1500
ORD011603,PROD8409,Bangalore,257,2,02-01-2024 02:14,126,5.82,Large,Electronics,Peak,Tuesday,Yes,43,CUST79658,48,Same-Day,Urban,No,Rainy,13,Severe,98.6,Stable,WAR0008,1500
ORD011440,PROD3918,Kolkata,412,9,02-01-2024 02:18,35,5.29,Medium,Pharmaceuticals,Normal,Tuesday,No,46,CUST80523,2,Express,Rural,No,Sunny,32,Low,111.43,Inflation,WAR0010,1500
ORD005916,PROD2965,Hyderabad,318,19,02-01-2024 02:46,121,8.55,Large,Pharmaceuticals,Festival,Tuesday,Yes,21,CUST64957,38,Standard,Suburban,No,Cloudy,22,Low,90.5,Inflation,WAR0011,1500
ORD003308,PROD9043,Bangalore,78,19,02-01-2024 02:49,189,2.85,Medium,Clothing,Festival,Tuesday,No,49,CUST45280,20,Express,Suburban,No,Sunny,25,Low,110.76,Stable,WAR0006,1500
ORD002871,PROD1273,Hyderabad,101,9,02-01-2024 03:06,188,9.71,Large,Furniture,Off-Peak,Tuesday,Yes,31,CUST49596,40,Same-Day,Urban,No,Sunny,18,Severe,109.74,Stable,WAR0005,1500
ORD008375,PROD6681,Bangalore,46,8,02-01-2024 03:07,197,7.4,Small,Groceries,Festival,Tuesday,No,21,CUST66301,13,Express,Rural,Yes,Sunny,38,Severe,99.01,Recession,WAR0009,1500
ORD005644,PROD3087,Kolkata,432,4,02-01-2024 03:21,12,2.8,Large,Furniture,Peak,Tuesday,Yes,14,CUST83302,9,Standard,Suburban,Yes,Sunny,11,High,117.7,Stable,WAR0007,1500
ORD003153,PROD6224,Kolkata,290,4,02-01-2024 03:31,66,7.63,Small,Electronics,Off-Peak,Tuesday,Yes,16,CUST17248,46,Same-Day,Urban,No,Sunny,28,Low,97.81,Stable,WAR0005,1500
ORD009865,PROD2428,Bangalore,468,19,02-01-2024 03:32,150,5.77,Small,Electronics,Festival,Tuesday,Yes,5,CUST39587,31,Express,Urban,No,Rainy,18,High,115.39,Recession,WAR0003,1500
ORD003261,PROD7783,Delhi,335,7,02-01-2024 03:37,63,7.37,Medium,Furniture,Peak,Tuesday,No,6,CUST90581,1,Standard,Urban,No,Sunny,24,High,96.11,Recession,WAR0001,1500
ORD010953,PROD1579,Delhi,173,16,02-01-2024 03:50,49,7.91,Large,Pharmaceuticals,Off-Peak,Tuesday,No,25,CUST12612,1,Express,Rural,No,Stormy,15,Low,119.21,Inflation,WAR0012,1500
ORD014533,PROD4954,Delhi,175,14,02-01-2024 03:58,126,1.79,Small,Furniture,Peak,Tuesday,No,14,CUST94291,25,Same-Day,Suburban,No,Stormy,11,High,118.9,Inflation,WAR0002,1500
ORD002117,PROD7698,Chennai,147,7,02-01-2024 04:24,46,5.55,Large,Clothing,Festival,Tuesday,No,36,CUST19716,38,Standard,Suburban,No,Stormy,39,High,117.38,Inflation,WAR0003,1500
ORD010223,PROD8652,Kolkata,414,1,02-01-2024 04:29,189,9.39,Large,Groceries,Off-Peak,Tuesday,No,37,CUST34802,13,Same-Day,Urban,No,Rainy,37,Low,116.23,Stable,WAR0003,1500
ORD002650,PROD8939,Delhi,130,18,02-01-2024 04:30,158,3.89,Small,Groceries,Festival,Tuesday,No,34,CUST46873,19,Express,Rural,No,Sunny,21,High,119.44,Stable,WAR0008,1500
ORD010222,PROD5822,Kolkata,238,15,02-01-2024 04:31,64,6.34,Medium,Electronics,Peak,Tuesday,No,16,CUST64962,8,Express,Urban,No,Sunny,15,Moderate,119.1,Inflation,WAR0005,1500
ORD001654,PROD3255,Mumbai,439,5,02-01-2024 04:33,166,4.32,Large,Furniture,Festival,Tuesday,Yes,41,CUST97072,28,Same-Day,Suburban,No,Sunny,13,Severe,99.07,Inflation,WAR0007,1500
ORD000686,PROD5530,Delhi,475,13,02-01-2024 04:50,51,5.09,Medium,Pharmaceuticals,Peak,Tuesday,Yes,30,CUST98312,18,Express,Rural,No,Cloudy,36,Low,112.47,Recession,WAR0007,1500
ORD007919,PROD3875,Chennai,385,4,02-01-2024 05:18,159,5.94,Large,Clothing,Off-Peak,Tuesday,No,39,CUST16676,38,Standard,Urban,No,Rainy,36,Low,97.35,Stable,WAR0008,1500
ORD003363,PROD5896,Bangalore,251,18,02-01-2024 05:24,146,2.82,Large,Groceries,Normal,Tuesday,No,35,CUST56150,37,Same-Day,Urban,No,Rainy,23,Low,112.3,Inflation,WAR0007,1500
ORD011676,PROD8134,Hyderabad,129,7,02-01-2024 05:45,193,7.16,Large,Groceries,Normal,Tuesday,No,28,CUST43887,26,Standard,Urban,No,Stormy,32,Low,101.54,Recession,WAR0006,1500
ORD002164,PROD1724,Mumbai,328,12,02-01-2024 05:50,170,2.25,Small,Pharmaceuticals,Peak,Tuesday,No,15,CUST80701,17,Standard,Suburban,No,Sunny,33,High,102.4,Inflation,WAR0011,1500
ORD010851,PROD2054,Delhi,2,13,02-01-2024 06:03,167,1.02,Large,Groceries,Festival,Tuesday,No,30,CUST40983,35,Express,Rural,No,Sunny,31,Moderate,107.01,Stable,WAR0002,1500
ORD006824,PROD3781,Bangalore,418,7,02-01-2024 06:04,121,2.05,Large,Clothing,Off-Peak,Tuesday,No,31,CUST54582,35,Same-Day,Suburban,No,Stormy,39,Moderate,115.11,Inflation,WAR0004,1500
ORD007698,PROD8883,Delhi,84,1,02-01-2024 06:05,72,5.26,Medium,Furniture,Normal,Tuesday,No,29,CUST37726,30,Standard,Rural,Yes,Sunny,35,High,101.57,Recession,WAR0004,1500
ORD005594,PROD8268,Hyderabad,198,19,02-01-2024 06:07,66,6.45,Large,Pharmaceuticals,Festival,Tuesday,No,15,CUST93371,16,Express,Rural,No,Rainy,17,High,92.33,Recession,WAR0001,1500
ORD001072,PROD5583,Hyderabad,312,12,02-01-2024 06:07,15,8.15,Large,Pharmaceuticals,Peak,Tuesday,No,14,CUST92756,35,Same-Day,Urban,No,Stormy,19,High,117.4,Recession,WAR0007,1500
ORD003203,PROD3420,Chennai,465,5,02-01-2024 06:12,173,1.96,Medium,Pharmaceuticals,Festival,Tuesday,No,46,CUST21337,31,Standard,Rural,No,Sunny,19,High,94.35,Stable,WAR0002,1500
ORD000692,PROD4727,Bangalore,395,16,02-01-2024 06:19,141,8.66,Medium,Furniture,Peak,Tuesday,No,45,CUST95103,7,Express,Urban,No,Rainy,34,Low,100.38,Inflation,WAR0003,1500
ORD008593,PROD3057,Chennai,140,6,02-01-2024 06:20,193,7.71,Medium,Furniture,Festival,Tuesday,No,30,CUST24040,40,Same-Day,Suburban,No,Stormy,38,Low,113.27,Stable,WAR0006,1500
ORD002386,PROD8161,Kolkata,83,7,02-01-2024 06:34,173,4.68,Small,Pharmaceuticals,Peak,Tuesday,No,10,CUST85256,16,Express,Rural,No,Sunny,28,High,96.21,Recession,WAR0010,1500
ORD009946,PROD3384,Bangalore,416,11,02-01-2024 06:42,196,9.4,Large,Clothing,Festival,Tuesday,Yes,8,CUST57015,43,Same-Day,Suburban,No,Sunny,32,Low,115.59,Stable,WAR0004,1500
ORD001843,PROD2946,Kolkata,167,19,02-01-2024 06:42,139,9.92,Medium,Clothing,Festival,Tuesday,No,42,CUST86682,49,Express,Suburban,No,Stormy,15,Severe,112.26,Inflation,WAR0011,1500
ORD000331,PROD1158,Chennai,147,19,02-01-2024 06:43,32,4.41,Large,Groceries,Normal,Tuesday,No,2,CUST77316,45,Express,Urban,No,Rainy,15,Moderate,96.37,Recession,WAR0007,1500
ORD012621,PROD7075,Bangalore,393,2,02-01-2024 06:48,179,9.34,Large,Groceries,Normal,Tuesday,No,8,CUST22895,36,Express,Urban,No,Stormy,32,Moderate,118.86,Inflation,WAR0008,1500
ORD003497,PROD1328,Kolkata,199,8,02-01-2024 07:13,96,7.49,Large,Pharmaceuticals,Peak,Tuesday,No,26,CUST86189,12,Standard,Rural,No,Stormy,24,Low,104.96,Stable,WAR0007,1500
ORD001943,PROD6654,Kolkata,215,1,02-01-2024 07:15,46,1.43,Medium,Pharmaceuticals,Peak,Tuesday,No,36,CUST95611,38,Express,Urban,No,Sunny,39,High,114.35,Stable,WAR0002,1500
ORD001064,PROD7078,Hyderabad,267,1,02-01-2024 07:16,160,8.03,Large,Electronics,Peak,Tuesday,No,37,CUST74229,30,Express,Suburban,No,Rainy,17,Moderate,91.85,Inflation,WAR0001,1500
ORD001564,PROD1726,Kolkata,213,6,02-01-2024 07:36,134,8.45,Small,Furniture,Festival,Tuesday,Yes,28,CUST82768,29,Standard,Urban,No,Rainy,13,Moderate,104.36,Inflation,WAR0005,1500
ORD011077,PROD1727,Hyderabad,215,18,02-01-2024 08:00,98,7.75,Medium,Furniture,Festival,Tuesday,No,7,CUST26600,45,Same-Day,Suburban,No,Cloudy,25,Moderate,102.21,Recession,WAR0007,1500
ORD004816,PROD8257,Hyderabad,353,11,02-01-2024 08:06,147,8.2,Large,Furniture,Normal,Tuesday,No,37,CUST46956,44,Same-Day,Urban,No,Cloudy,13,High,92.01,Recession,WAR0002,1500
ORD013582,PROD8683,Bangalore,245,6,02-01-2024 08:08,105,8.43,Medium,Furniture,Festival,Tuesday,No,21,CUST70731,11,Standard,Suburban,No,Rainy,29,Low,94.71,Inflation,WAR0004,1500
ORD014552,PROD7359,Kolkata,488,14,02-01-2024 08:08,54,2.68,Large,Groceries,Off-Peak,Tuesday,No,28,CUST32133,43,Same-Day,Rural,No,Stormy,22,Low,96.63,Recession,WAR0009,1500
