order_id,product_id,weather_condition,temperature,traffic_level,fuel_price_index,economic_conditions
ORD004427,PROD1175,Cloudy,13,Moderate,113.93,Stable
ORD014477,PROD2582,Rainy,18,Moderate,97.57,Stable
ORD001025,PROD2233,Sunny,16,Moderate,106.44,Inflation
ORD003038,PROD6345,Sunny,18,Moderate,94.07,Stable
ORD007095,PROD5361,Stormy,16,High,115.0,Stable
ORD005722,PROD7459,Rainy,39,Low,99.35,Stable
ORD005588,PROD5011,Sunny,17,Moderate,108.77,Inflation
ORD010578,PROD8056,Stormy,31,Moderate,103.4,Inflation
ORD006332,PROD4346,Stormy,22,Moderate,110.99,Recession
ORD014386,PROD8132,Cloudy,27,Severe,114.87,Stable
ORD013902,PROD6421,Rainy,20,Low,104.26,Inflation
ORD004334,PROD2925,Sunny,15,High,99.06,Recession
ORD012379,PROD7313,Stormy,33,Severe,91.33,Inflation
ORD006916,PROD5201,Stormy,11,Low,101.71,Recession
ORD013200,PROD4728,Sunny,31,Low,91.18,Recession
ORD007955,PROD7420,Rainy,35,Low,102.85,Recession
ORD001175,PROD7992,Sunny,11,Low,106.57,Recession
ORD014084,PROD6272,Rainy,36,High,119.35,Inflation
ORD005909,PROD4163,Sunny,34,Low,92.59,Recession
ORD013806,PROD3979,Rainy,37,Moderate,109.77,Recession
ORD011375,PROD1109,Rainy,18,Severe,98.44,Inflation
ORD008635,PROD3878,Rainy,38,High,107.58,Inflation
ORD007289,PROD4673,Sunny,16,High,98.71,Recession
ORD012218,PROD5668,Rainy,34,Moderate,117.58,Recession
ORD003716,PROD1044,Stormy,32,Moderate,97.23,Recession
ORD007946,PROD1712,Rainy,10,Moderate,96.41,Recession
ORD012027,PROD3525,Stormy,17,Moderate,95.92,Inflation
ORD003158,PROD8728,Cloudy,35,Moderate,103.71,Inflation
ORD005966,PROD3438,Rainy,13,Moderate,95.16,Inflation
ORD005988,PROD6880,Cloudy,21,Moderate,94.52,Stable
ORD012947,PROD5106,Stormy,33,Low,116.96,Inflation
ORD007796,PROD7308,Stormy,28,Moderate,91.08,Stable
ORD001820,PROD9108,Rainy,17,High,116.21,Inflation
ORD007733,PROD8796,Rainy,26,Severe,112.07,Recession
ORD009974,PROD5250,Stormy,10,Low,105.04,Inflation
ORD005032,PROD6319,Sunny,22,Severe,92.64,Recession
ORD000226,PROD4872,Rainy,23,Severe,118.3,Inflation
ORD000053,PROD4814,Rainy,15,Severe,98.55,Inflation
ORD007708,PROD8371,Stormy,29,Low,118.56,Stable
ORD004309,PROD3338,Cloudy,13,High,116.19,Stable
ORD004258,PROD8898,Rainy,26,Severe,115.6,Recession
ORD007003,PROD4872,Rainy,10,Low,110.92,Stable
ORD000504,PROD3267,Cloudy,35,High,118.2,Stable
ORD004509,PROD5408,Stormy,10,Severe,110.73,Inflation
ORD010482,PROD2819,Stormy,31,Severe,108.31,Stable
ORD006682,PROD7304,Rainy,11,Low,116.15,Recession
ORD001096,PROD3063,Sunny,37,Moderate,92.87,Recession
ORD005099,PROD7776,Stormy,39,Moderate,105.17,Recession
ORD013675,PROD3365,Stormy,36,Moderate,119.6,Recession
ORD012329,PROD4094,Stormy,31,Low,94.45,Inflation
ORD010487,PROD5361,Cloudy,19,Severe,108.21,Recession
ORD005748,PROD2387,Stormy,30,Severe,102.36,Inflation
ORD010803,PROD1149,Cloudy,17,Severe,93.28,Inflation
ORD014404,PROD7668,Sunny,25,Severe,103.98,Recession
ORD011378,PROD7054,Sunny,18,Moderate,103.29,Stable
ORD005185,PROD6681,Cloudy,19,High,114.68,Stable
ORD006865,PROD2552,Sunny,17,Moderate,91.0,Stable
ORD014174,PROD6306,Cloudy,24,High,100.65,Inflation
ORD005137,PROD9573,Rainy,28,Moderate,92.92,Stable
ORD006650,PROD1070,Sunny,23,High,94.28,Inflation
ORD007941,PROD9491,Cloudy,13,Severe,118.23,Inflation
ORD001932,PROD4396,Sunny,38,Low,93.05,Inflation
ORD011049,PROD9535,Rainy,16,Low,92.26,Stable
ORD008082,PROD4594,Stormy,33,Severe,107.52,Stable
ORD013493,PROD1773,Sunny,31,Low,96.68,Stable
ORD014512,PROD7287,Rainy,31,High,109.25,Inflation
ORD012336,PROD1374,Sunny,35,Severe,93.55,Stable
ORD001480,PROD8167,Stormy,39,Low,103.76,Recession
ORD014335,PROD7840,Stormy,10,Severe,114.78,Recession
ORD000494,PROD5499,Sunny,21,High,109.91,Inflation
ORD011883,PROD2444,Stormy,31,Moderate,108.74,Recession
ORD014642,PROD9359,Cloudy,22,Moderate,100.37,Inflation
ORD004015,PROD6424,Stormy,27,Moderate,96.3,Stable
ORD013090,PROD6365,Sunny,25,Low,91.85,Stable
ORD008902,PROD4586,Rainy,27,High,105.15,Recession
ORD001825,PROD2761,Rainy,37,High,116.67,Recession
ORD008187,PROD8406,Stormy,16,Low,116.16,Stable
ORD005312,PROD5823,Sunny,37,High,92.46,Inflation
ORD013574,PROD7470,Stormy,31,Severe,92.12,Stable
ORD008402,PROD9264,Rainy,31,High,93.95,Inflation
ORD002166,PROD8191,Rainy,10,High,115.06,Inflation
ORD012894,PROD1423,Stormy,11,Moderate,119.57,Inflation
ORD000380,PROD5573,Sunny,34,Severe,90.46,Stable
ORD008525,PROD2552,Rainy,20,Severe,105.95,Recession
ORD012382,PROD5260,Sunny,21,Severe,100.52,Inflation
ORD001231,PROD7878,Rainy,20,Low,99.02,Inflation
ORD014755,PROD9892,Rainy,27,High,117.68,Inflation
ORD000575,PROD5051,Stormy,38,Severe,111.38,Stable
ORD013477,PROD7370,Rainy,20,Severe,92.24,Recession
ORD002613,PROD7431,Rainy,26,High,118.08,Recession
ORD013135,PROD6843,Sunny,29,High,111.04,Inflation
ORD004769,PROD8418,Sunny,13,Low,97.9,Recession
ORD013960,PROD5611,Stormy,25,High,111.53,Inflation
ORD011128,PROD6259,Rainy,36,Moderate,100.45,Inflation
ORD000109,PROD8668,Cloudy,12,Low,103.79,Recession
ORD007074,PROD4248,Cloudy,27,Severe,113.58,Inflation
ORD002754,PROD6289,Sunny,37,Moderate,105.24,Recession
ORD005278,PROD6323,Stormy,22,Moderate,91.28,Recession
ORD002677,PROD5389,Rainy,25,Severe,95.33,Inflation
ORD004061,PROD2181,Cloudy,25,Severe,97.1,Inflation
ORD012942,PROD7616,Rainy,19,High,98.72,Recession
ORD003242,PROD6234,Cloudy,31,Severe,119.23,Inflation
ORD004716,PROD2467,Sunny,39,Moderate,119.95,Inflation
ORD008055,PROD1132,Stormy,26,Severe,90.6,Inflation
ORD011425,PROD3481,Cloudy,12,Moderate,110.72,Recession
ORD013235,PROD3388,Stormy,11,Severe,112.48,Recession
ORD002087,PROD4365,Stormy,16,Severe,90.06,Recession
ORD010020,PROD4541,Cloudy,14,Low,101.46,Recession
ORD004368,PROD1117,Rainy,12,Low,100.18,Stable
ORD010494,PROD7628,Rainy,29,Low,110.88,Recession
ORD010975,PROD4214,Cloudy,27,Severe,107.53,Inflation
ORD001189,PROD1982,Cloudy,30,Severe,103.78,Stable
ORD009011,PROD5888,Stormy,12,Severe,110.47,Stable
ORD000206,PROD6559,Cloudy,31,Low,94.55,Stable
ORD014015,PROD4013,Sunny,23,High,101.59,Recession
ORD003610,PROD9021,Sunny,11,Moderate,107.01,Recession
ORD000129,PROD9317,Cloudy,22,Moderate,104.03,Stable
ORD006115,PROD7861,Sunny,10,High,91.89,Inflation
ORD000194,PROD4119,Cloudy,11,Severe,108.19,Stable
ORD002242,PROD4921,Cloudy,36,Severe,95.65,Recession
ORD000162,PROD7537,Sunny,11,Low,118.2,Inflation
ORD002499,PROD8563,Cloudy,22,High,116.11,Recession
ORD006749,PROD2253,Cloudy,10,Low,105.4,Recession
ORD006319,PROD2430,Sunny,35,Low,101.26,Recession
ORD000979,PROD8916,Rainy,36,Severe,107.47,Inflation
ORD013050,PROD5857,Stormy,27,Moderate,116.67,Stable
ORD006533,PROD3219,Rainy,19,Low,113.75,Stable
ORD001798,PROD3616,Stormy,37,Moderate,103.79,Inflation
ORD003073,PROD7492,Rainy,35,Severe,103.72,Inflation
ORD009282,PROD8198,Cloudy,24,Severe,103.59,Inflation
ORD007682,PROD3340,Sunny,12,Severe,96.84,Recession
ORD012642,PROD4417,Sunny,12,Severe,106.85,Inflation
ORD001261,PROD1744,Cloudy,35,Severe,118.25,Recession
ORD014029,PROD5972,Stormy,26,Severe,108.47,Stable
ORD014868,PROD7693,Cloudy,11,High,108.56,Recession
ORD006971,PROD3869,Stormy,32,Severe,113.14,Stable
ORD011870,PROD4255,Rainy,33,Severe,116.62,Inflation
ORD005550,PROD2897,Cloudy,31,Moderate,115.36,Recession
ORD007689,PROD3999,Rainy,21,Moderate,113.95,Stable
ORD006797,PROD5660,Rainy,29,High,104.11,Inflation
ORD003882,PROD9172,Sunny,15,Moderate,116.24,Stable
ORD000766,PROD3441,Stormy,32,High,111.61,Recession
ORD000996,PROD4115,Sunny,20,High,104.45,Inflation
ORD006031,PROD1701,Stormy,19,Severe,99.12,Recession
ORD009405,PROD1223,Cloudy,27,Severe,103.97,Recession
ORD004361,PROD5223,Stormy,15,Low,92.39,Recession
ORD005560,PROD6119,Stormy,38,High,98.91,Recession
ORD014762,PROD5775,Stormy,17,High,112.57,Recession
ORD003547,PROD1578,Sunny,19,Moderate,94.65,Stable
ORD005496,PROD6434,Rainy,21,Moderate,102.44,Inflation
ORD001987,PROD3868,Sunny,38,Moderate,119.37,Stable
ORD010886,PROD7685,Stormy,23,Severe,110.42,Stable
ORD005478,PROD8849,Cloudy,26,Moderate,114.55,Inflation
ORD014946,PROD9605,Sunny,38,High,108.53,Recession
ORD014704,PROD2086,Rainy,33,Moderate,95.78,Recession
ORD002861,PROD6916,Rainy,16,Low,90.33,Stable
ORD014302,PROD6471,Sunny,14,Severe,91.42,Recession
ORD004985,PROD6163,Stormy,24,Low,116.71,Inflation
ORD011794,PROD8636,Sunny,26,Severe,107.32,Inflation
ORD007648,PROD7830,Rainy,18,Low,117.3,Recession
ORD003531,PROD5895,Stormy,36,Low,100.67,Stable
ORD003548,PROD4111,Sunny,28,Moderate,101.04,Stable
ORD011866,PROD3827,Cloudy,22,High,97.28,Inflation
ORD008120,PROD1352,Cloudy,37,Low,90.04,Inflation
ORD010837,PROD1483,Sunny,17,Severe,117.95,Recession
ORD003822,PROD9166,Stormy,30,Low,91.99,Inflation
ORD003036,PROD6161,Stormy,19,High,110.97,Stable
ORD010425,PROD9412,Stormy,18,High,106.5,Stable
ORD001947,PROD5712,Cloudy,19,High,94.54,Recession
ORD012063,PROD1026,Cloudy,25,Severe,114.84,Recession
ORD010997,PROD4801,Stormy,24,Low,93.06,Recession
ORD007014,PROD3625,Rainy,37,Low,112.41,Recession
ORD000139,PROD1319,Rainy,37,Low,113.05,Stable
ORD013742,PROD3823,Stormy,27,Low,98.95,Recession
ORD002022,PROD8007,Stormy,29,Moderate,96.79,Stable
ORD014870,PROD8250,Stormy,23,Moderate,114.73,Stable
ORD001502,PROD1627,Cloudy,25,Severe,96.04,Stable
ORD014464,PROD4085,Rainy,16,High,110.94,Recession
ORD003590,PROD3250,Sunny,23,Moderate,95.06,Recession
ORD012479,PROD6067,Cloudy,20,Severe,111.46,Stable
ORD004706,PROD3900,Stormy,33,High,119.55,Inflation
ORD001834,PROD1838,Cloudy,16,Severe,90.8,Recession
ORD010713,PROD1896,Stormy,30,Moderate,107.33,Inflation
ORD013363,PROD3998,Sunny,19,Moderate,113.79,Stable
ORD012733,PROD6468,Rainy,30,Moderate,118.19,Stable
ORD013662,PROD7336,Sunny,14,Moderate,90.04,Recession
ORD007031,PROD6764,Stormy,29,Moderate,118.87,Stable
ORD002230,PROD8854,Cloudy,27,Low,93.56,Inflation
ORD008949,PROD1886,Rainy,27,High,110.49,Stable
ORD000732,PROD8381,Cloudy,29,Severe,98.87,Recession
ORD011762,PROD8203,Sunny,23,Low,103.32,Recession
ORD009255,PROD1145,Stormy,34,Severe,114.38,Recession
ORD013979,PROD6867,Sunny,18,Severe,97.0,Stable
ORD006356,PROD9986,Sunny,32,Low,119.6,Recession
ORD006263,PROD6454,Cloudy,14,Moderate,105.14,Inflation
ORD007871,PROD1156,Sunny,26,Low,109.25,Recession
ORD004324,PROD9564,Cloudy,33,High,90.31,Recession
ORD009114,PROD2080,Stormy,17,Severe,108.5,Recession
ORD006899,PROD9556,Sunny,19,Moderate,104.94,Inflation
ORD012316,PROD3910,Cloudy,17,Moderate,103.23,Stable
ORD008667,PROD7304,Cloudy,10,Severe,94.25,Recession
ORD007581,PROD2520,Rainy,23,Low,117.85,Stable
ORD002421,PROD2674,Sunny,23,High,113.1,Recession
ORD012735,PROD2237,Cloudy,16,High,109.73,Inflation
ORD005811,PROD1845,Rainy,17,Moderate,107.66,Recession
ORD009514,PROD4592,Rainy,33,High,109.29,Recession
ORD010518,PROD4069,Sunny,33,Moderate,107.39,Inflation
ORD013989,PROD3794,Stormy,15,Low,106.6,Stable
ORD009345,PROD2688,Rainy,16,High,106.19,Inflation
ORD009168,PROD5699,Stormy,23,High,111.62,Recession
ORD001481,PROD2502,Cloudy,24,Low,103.3,Inflation
ORD001986,PROD1611,Rainy,28,Severe,117.68,Stable
ORD004400,PROD4513,Rainy,24,Moderate,92.75,Recession
ORD009078,PROD5544,Cloudy,27,Moderate,119.47,Recession
ORD010092,PROD1068,Stormy,35,Severe,92.12,Recession
ORD013965,PROD9092,Stormy,31,High,99.18,Recession
ORD004333,PROD9246,Stormy,33,Moderate,115.11,Stable
ORD008385,PROD4005,Stormy,22,Low,99.85,Inflation
ORD002092,PROD1911,Stormy,37,Moderate,116.25,Inflation
ORD011194,PROD6902,Sunny,14,Moderate,90.66,Inflation
ORD006794,PROD9105,Stormy,29,Severe,109.08,Stable
ORD012823,PROD3668,Stormy,14,Moderate,119.05,Stable
ORD014492,PROD6857,Sunny,25,Moderate,92.09,Recession
ORD011643,PROD6128,Stormy,34,High,93.94,Recession
ORD007217,PROD2545,Sunny,19,Moderate,111.99,Inflation
ORD011740,PROD3075,Sunny,34,Low,90.61,Recession
ORD014563,PROD1652,Rainy,13,Low,113.49,Recession
ORD014794,PROD1835,Rainy,18,Low,100.1,Recession
ORD006573,PROD9247,Rainy,12,Moderate,94.57,Stable
ORD003796,PROD7305,Rainy,26,Severe,108.2,Recession
ORD006125,PROD4592,Stormy,10,Severe,101.1,Stable
ORD009630,PROD1710,Stormy,17,Moderate,91.75,Recession
ORD014267,PROD6480,Stormy,15,High,92.88,Recession
ORD010301,PROD9169,Sunny,13,Low,105.66,Stable
ORD003975,PROD3847,Rainy,36,Severe,97.4,Stable
ORD008475,PROD1262,Stormy,26,High,115.05,Stable
ORD011777,PROD6193,Sunny,34,Low,105.26,Stable
ORD007015,PROD8190,Rainy,14,Low,94.53,Inflation
ORD008283,PROD6006,Sunny,37,Low,93.44,Stable
ORD005026,PROD5198,Rainy,14,Low,96.07,Recession
ORD010193,PROD9953,Sunny,22,Severe,93.6,Stable
ORD005378,PROD8434,Cloudy,11,High,102.46,Recession
ORD004672,PROD2045,Stormy,10,High,114.47,Recession
ORD010375,PROD2964,Stormy,24,Moderate,119.03,Recession
ORD011493,PROD8240,Sunny,32,Moderate,96.76,Inflation
ORD005699,PROD4369,Rainy,35,Low,97.79,Recession
ORD013257,PROD5019,Sunny,10,Moderate,95.0,Recession
ORD013865,PROD6499,Stormy,13,Severe,109.41,Recession
ORD008511,PROD4606,Cloudy,17,Severe,93.88,Inflation
ORD005686,PROD2007,Sunny,31,Moderate,95.51,Inflation
ORD012201,PROD5275,Rainy,11,Severe,104.17,Stable
ORD006053,PROD2594,Stormy,19,Moderate,108.59,Stable
ORD014197,PROD6540,Rainy,33,Low,111.73,Stable
ORD004614,PROD2577,Stormy,24,Moderate,91.06,Inflation
ORD014553,PROD9776,Sunny,31,Low,97.79,Stable
ORD001532,PROD4963,Rainy,24,Severe,91.12,Recession
ORD013524,PROD4938,Cloudy,10,Moderate,92.18,Recession
ORD010606,PROD2805,Cloudy,25,High,108.32,Inflation
ORD014214,PROD3606,Cloudy,22,High,116.31,Stable
ORD006203,PROD5835,Sunny,22,Low,107.72,Recession
ORD007675,PROD7086,Stormy,33,Moderate,95.72,Inflation
ORD008132,PROD4934,Cloudy,23,Severe,112.61,Stable
ORD008224,PROD2243,Sunny,34,High,112.82,Recession
ORD006359,PROD5982,Cloudy,24,Low,111.4,Inflation
ORD007739,PROD1310,Stormy,17,High,91.36,Stable
ORD009545,PROD3955,Stormy,10,Moderate,111.49,Inflation
ORD014137,PROD5276,Rainy,13,Moderate,117.66,Recession
ORD006237,PROD4940,Stormy,20,Severe,90.83,Recession
ORD006520,PROD8144,Rainy,14,High,90.42,Recession
ORD007454,PROD9089,Stormy,10,Moderate,116.78,Inflation
ORD011405,PROD5523,Stormy,23,Severe,112.16,Stable
ORD000085,PROD7482,Sunny,15,Severe,108.44,Recession
ORD007889,PROD3044,Stormy,21,Moderate,101.87,Inflation
ORD012971,PROD6284,Rainy,24,Severe,112.15,Recession
ORD012741,PROD2437,Stormy,35,Moderate,108.27,Stable
ORD003961,PROD1212,Cloudy,34,Severe,118.06,Stable
ORD010022,PROD4436,Sunny,33,High,112.31,Inflation
ORD007850,PROD3288,Stormy,37,Severe,102.28,Stable
ORD008185,PROD4596,Cloudy,12,Moderate,100.49,Recession
ORD003378,PROD7936,Stormy,23,Severe,95.9,Stable
ORD011910,PROD4702,Rainy,27,Low,114.23,Recession
ORD010925,PROD2225,Stormy,18,High,94.42,Recession
ORD006884,PROD5116,Sunny,12,Moderate,114.37,Stable
ORD014778,PROD2180,Rainy,18,High,100.7,Recession
ORD009224,PROD6537,Stormy,24,High,93.25,Stable
ORD002652,PROD4196,Cloudy,31,Severe,111.29,Stable
ORD013606,PROD6592,Stormy,39,Moderate,98.3,Recession
ORD014470,PROD2183,Cloudy,25,Moderate,106.55,Recession
ORD001879,PROD7035,Stormy,35,High,106.66,Recession
ORD003693,PROD2718,Stormy,31,High,92.31,Stable
ORD008878,PROD7025,Sunny,31,Moderate,110.27,Inflation
ORD008529,PROD6440,Stormy,22,Low,119.56,Recession
ORD009212,PROD2230,Stormy,24,Low,113.76,Inflation
ORD008582,PROD6269,Sunny,22,Low,102.91,Inflation
ORD011772,PROD7316,Sunny,17,Low,99.44,Stable
ORD014018,PROD1268,Sunny,11,High,106.02,Stable
ORD007981,PROD1891,Rainy,32,Severe,115.15,Inflation
ORD008039,PROD1722,Stormy,21,Severe,93.06,Inflation
ORD003289,PROD1507,Cloudy,20,Low,109.38,Recession
ORD011340,PROD6219,Cloudy,38,Moderate,90.67,Recession
ORD010299,PROD1813,Rainy,37,Severe,114.97,Inflation
ORD003814,PROD7203,Cloudy,29,Moderate,108.07,Recession
ORD010618,PROD2058,Rainy,27,Low,105.5,Inflation
ORD013310,PROD8347,Sunny,18,Low,93.85,Stable
ORD004801,PROD3393,Cloudy,36,Severe,100.78,Stable
ORD007362,PROD3213,Sunny,22,Severe,90.35,Inflation
ORD000108,PROD7252,Stormy,29,Low,102.84,Inflation
ORD007812,PROD3057,Stormy,34,High,108.75,Recession
ORD007819,PROD3332,Sunny,27,Severe,90.22,Stable
ORD003381,PROD4308,Rainy,38,High,117.77,Stable
ORD013400,PROD3824,Stormy,20,Severe,118.88,Inflation
ORD005637,PROD2849,Stormy,39,Moderate,109.06,Stable
ORD000056,PROD5554,Stormy,22,Low,92.89,Inflation
ORD014773,PROD8521,Cloudy,31,Moderate,102.76,Inflation
ORD005029,PROD7550,Rainy,15,Low,99.82,Stable
ORD013059,PROD1005,Sunny,35,Moderate,90.84,Inflation
ORD006361,PROD6021,Sunny,37,High,92.33,Inflation
ORD005134,PROD4471,Cloudy,37,Moderate,91.54,Recession
ORD001731,PROD6286,Cloudy,37,Low,94.24,Recession
ORD001991,PROD7504,Rainy,34,High,117.69,Stable
ORD007720,PROD8259,Stormy,27,Moderate,93.49,Inflation
ORD005457,PROD6728,Stormy,18,Low,105.17,Stable
ORD012285,PROD7200,Stormy,23,Severe,96.35,Inflation
ORD000449,PROD4680,Cloudy,33,Severe,90.18,Stable
ORD014086,PROD4883,Cloudy,12,High,90.27,Stable
ORD013778,PROD5747,Cloudy,12,Low,107.18,Stable
ORD012641,PROD4313,Sunny,38,High,96.72,Stable
ORD013291,PROD2583,Stormy,32,Low,101.79,Recession
ORD014293,PROD4765,Cloudy,27,Low,104.95,Stable
ORD007514,PROD5698,Sunny,23,Moderate,106.82,Inflation
ORD010473,PROD3894,Rainy,34,High,111.93,Inflation
ORD012815,PROD4369,Sunny,33,Low,96.08,Stable
ORD003314,PROD2435,Rainy,39,Moderate,98.24,Stable
ORD002194,PROD7821,Stormy,17,Severe,98.44,Recession
ORD002885,PROD2350,Cloudy,33,Severe,117.35,Recession
ORD004212,PROD3717,Sunny,29,High,107.26,Inflation
ORD014967,PROD8704,Rainy,29,High,114.78,Stable
ORD001914,PROD9609,Sunny,32,Severe,90.58,Stable
ORD000369,PROD8541,Rainy,28,High,110.64,Stable
ORD004967,PROD9621,Sunny,34,Low,113.93,Inflation
ORD010483,PROD4597,Rainy,33,Moderate,100.29,Stable
ORD004167,PROD5533,Cloudy,19,Low,104.7,Recession
ORD006928,PROD8145,Sunny,38,Moderate,114.8,Recession
ORD010236,PROD3714,Stormy,27,High,116.47,Inflation
ORD000981,PROD4886,Rainy,26,Low,90.29,Recession
ORD010142,PROD4056,Sunny,19,High,109.9,Stable
ORD003940,PROD5105,Stormy,31,High,114.12,Stable
ORD009866,PROD9174,Rainy,35,Severe,116.31,Recession
ORD008258,PROD8733,Rainy,25,Severe,107.54,Recession
ORD011535,PROD7773,Sunny,19,Severe,117.38,Inflation
ORD006970,PROD2750,Stormy,26,Severe,107.75,Stable
ORD014509,PROD1508,Sunny,27,Low,103.14,Stable
ORD003826,PROD9148,Cloudy,16,Severe,94.83,Stable
ORD005531,PROD1408,Rainy,19,High,117.14,Recession
ORD011119,PROD7465,Stormy,17,Moderate,91.98,Stable
ORD014438,PROD2833,Stormy,27,High,96.93,Stable
ORD002755,PROD5646,Rainy,16,Low,93.29,Inflation
ORD003306,PROD1813,Rainy,15,High,91.88,Recession
ORD004141,PROD2608,Sunny,14,Low,104.28,Inflation
ORD008874,PROD2460,Stormy,31,Moderate,98.6,Recession
ORD014139,PROD3360,Sunny,39,Severe,103.93,Stable
ORD005978,PROD8144,Rainy,35,Severe,99.97,Inflation
ORD012587,PROD8261,Sunny,38,Moderate,112.97,Recession
ORD005690,PROD1003,Cloudy,14,Low,93.47,Inflation
ORD011887,PROD2415,Rainy,26,High,94.08,Recession
ORD000491,PROD9540,Sunny,36,Low,114.16,Inflation
ORD006339,PROD8764,Stormy,19,Moderate,119.73,Stable
ORD010436,PROD8552,Rainy,17,Severe,98.41,Recession
ORD005003,PROD1267,Rainy,12,Moderate,97.84,Recession
ORD004674,PROD9985,Stormy,17,High,96.29,Stable
ORD014648,PROD1145,Cloudy,14,High,112.94,Stable
ORD007177,PROD8208,Sunny,17,Low,92.17,Recession
ORD004429,PROD9489,Sunny,26,Moderate,99.19,Recession
ORD007505,PROD3257,Sunny,12,Moderate,93.58,Stable
ORD012993,PROD9993,Stormy,21,Moderate,102.97,Inflation
ORD005140,PROD8913,Stormy,36,High,116.6,Stable
ORD006927,PROD8952,Sunny,19,High,91.57,Recession
ORD003673,PROD1323,Rainy,34,Moderate,91.99,Inflation
ORD013517,PROD1255,Rainy,23,Low,93.88,Recession
ORD012833,PROD9305,Stormy,16,Moderate,99.3,Inflation
ORD009074,PROD4526,Sunny,18,Moderate,107.24,Stable
ORD009137,PROD5620,Stormy,32,Severe,112.9,Inflation
ORD013158,PROD7451,Cloudy,15,Moderate,109.26,Inflation
ORD000970,PROD8237,Cloudy,13,High,103.83,Recession
ORD007328,PROD7438,Stormy,29,Severe,104.51,Recession
ORD014106,PROD5525,Rainy,29,Moderate,119.26,Recession
ORD001112,PROD1422,Cloudy,25,Moderate,104.44,Stable
ORD003252,PROD6742,Rainy,21,Moderate,97.94,Stable
ORD001921,PROD9950,Cloudy,23,Severe,119.92,Recession
ORD001786,PROD8642,Sunny,29,Low,104.19,Recession
ORD012233,PROD1296,Sunny,13,Moderate,100.42,Stable
ORD007735,PROD1305,Stormy,34,Low,98.87,Stable
ORD001582,PROD6080,Rainy,23,Moderate,94.16,Recession
ORD011655,PROD1223,Stormy,28,Low,90.68,Inflation
ORD009401,PROD6476,Rainy,28,Severe,98.77,Recession
ORD003312,PROD1062,Stormy,30,High,116.34,Stable
ORD012919,PROD8215,Cloudy,28,High,94.53,Inflation
ORD001851,PROD4261,Cloudy,24,High,116.42,Stable
ORD002253,PROD9147,Rainy,15,High,119.98,Recession
ORD005194,PROD7343,Sunny,39,Moderate,95.4,Stable
ORD002468,PROD5991,Cloudy,34,Severe,103.88,Stable
ORD000264,PROD7615,Rainy,22,High,118.34,Inflation
ORD014333,PROD2246,Rainy,23,Moderate,110.22,Inflation
ORD001323,PROD6724,Cloudy,37,Moderate,100.37,Stable
ORD007285,PROD1662,Rainy,28,Moderate,107.67,Inflation
ORD002490,PROD7161,Cloudy,18,Severe,90.91,Inflation
ORD013248,PROD1668,Stormy,31,Low,109.72,Inflation
ORD007490,PROD9311,Rainy,18,Low,114.9,Inflation
ORD004422,PROD5693,Cloudy,19,Moderate,109.82,Inflation
ORD012198,PROD8101,Stormy,20,Severe,116.4,Inflation
ORD009510,PROD6318,Rainy,29,High,108.98,Stable
ORD013467,PROD7623,Rainy,25,Severe,96.1,Recession
ORD000083,PROD4483,Sunny,30,High,90.13,Stable
ORD005355,PROD3930,Sunny,31,High,108.66,Recession
ORD011526,PROD4251,Sunny,34,High,90.5,Stable
ORD006282,PROD6989,Cloudy,35,Low,116.72,Stable
ORD008904,PROD8467,Sunny,31,High,107.03,Stable
ORD006631,PROD1479,Cloudy,18,High,94.91,Inflation
ORD013516,PROD4387,Stormy,12,Severe,96.36,Recession
ORD011487,PROD1996,Stormy,26,Moderate,108.79,Inflation
ORD008178,PROD8918,Sunny,33,High,113.95,Recession
ORD000680,PROD2958,Cloudy,38,High,111.62,Inflation
ORD013422,PROD2765,Sunny,36,High,92.19,Stable
ORD008926,PROD8987,Sunny,17,Low,107.93,Stable
ORD003494,PROD5408,Rainy,31,Low,107.55,Stable
ORD013056,PROD6274,Sunny,36,High,111.08,Stable
ORD014982,PROD3931,Sunny,29,Severe,110.0,Stable
ORD003082,PROD5093,Stormy,39,Low,101.26,Inflation
